#m_1	m_2	CGcoefficient
-1	3	-0.3453433927
-1	4	-0.3110906158
-1	5	-0.1082141015
-1	6	0.1878972478
-1	7	0.4330817574
-1	8	0.4565082555
0	-8	0.5318160235
0	-7	0.3050174083
0	-6	-0.0633966778
0	-5	-0.31576164
0	-4	-0.3511123145
0	-3	-0.1960057094
0	-2	0.0472861725
0	-1	0.2567693762
0	0	0.3382709633
0	1	0.2567693762
0	2	0.0472861725
0	3	-0.1960057094
0	4	-0.3511123145
0	5	-0.31576164
0	6	-0.0633966778
0	7	0.3050174083
0	8	0.5318160235
1	-8	0.4565082555
1	-7	0.4330817574
1	-6	0.1878972478
1	-5	-0.1082141015
1	-4	-0.3110906158
1	-3	-0.3453433927
1	-2	-0.2150305662
1	-1	0.0106545339
1	0	0.2281979479
1	1	0.3383523077
1	2	0.2837170352
1	3	0.0765127944
1	4	-0.1922722673
1	5	-0.3712497598
1	6	-0.3036198412
1	7	0.0710669055
1	8	0.5504818826
2	-8	0.3536097742
2	-7	0.4551636038
2	-6	0.3660388317
2	-5	0.143959267
2	-4	-0.1111748663
2	-3	-0.2981034349
2	-2	-0.3483249725
2	-1	-0.2468422287
2	0	-0.0366277117
2	1	0.1938156327
2	2	0.3383523077
2	3	0.3128637831
2	4	0.1000569444
2	5	-0.211513848
2	6	-0.413167122
2	7	-0.2247332875
2	8	0.4854793875
3	-8	0.2475763622
3	-7	0.3976940443
3	-6	0.435124072
3	-5	0.3419048143
3	-4	0.147291866
3	-3	-0.0841658255
3	-2	-0.2738934271
3	-1	-0.3540678802
3	0	-0.2907234491
3	1	-0.1000859624
3	2	0.1469462442
3	3	0.3372519721
3	4	0.3499431252
3	5	0.117902137
3	6	-0.2785242495
3	7	-0.4806000738
3	8	0.3220305944
4	-8	0.1551766972
4	-7	0.2974782211
4	-6	0.4022853531
4	-5	0.4275699089
4	-4	0.353401505
4	-3	0.189670084
4	-2	-0.0241994703
4	-1	-0.2272689745
4	0	-0.3520835814
4	1	-0.3450270825
4	2	-0.189313494
4	3	0.0736901776
4	4	0.3317422344
4	5	0.4098005709
4	6	0.1247219129
4	7	-0.5340273263
4	8	0.0
5	-8	0.0849937775
5	-7	0.1892961877
5	-6	0.3026315042
5	-5	0.3939982935
5	-4	0.431849336
5	-3	0.3931948521
5	-2	0.2716383804
5	-1	0.082986896
5	0	-0.1330750853
5	1	-0.3167820658
5	2	-0.3991078885
5	3	-0.3212080372
5	4	-0.0642416074
5	5	0.3079201436
5	6	0.5849976258
5	7	0.0
5	8	0.0
6	-8	0.0386089982
6	-7	0.0982007613
6	-6	0.1811270757
6	-5	0.2770308893
6	-4	0.3683386128
6	-3	0.4327892115
6	-2	0.4474058545
6	-1	0.3936894716
6	0	0.2635786111
6	1	0.0654866324
6	2	-0.1705887719
6	3	-0.3903600292
6	4	-0.5171145013
6	5	-0.4602736706
6	6	0.0
6	7	0.0
6	8	0.0
7	-8	0.0126701243
7	-7	0.0363921613
7	-6	0.0763368416
7	-5	0.1343016097
7	-4	0.2090570505
7	-3	0.2956513161
7	-2	0.385138434
7	-1	0.4649089705
7	0	0.5197840307
7	1	0.5340273263
7	2	0.4944132325
7	3	0.3944053189
7	4	0.2388242807
7	5	0.0
7	6	0.0
7	7	0.0
7	8	0.0
