# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.4655 fm 
# a = 0.662 fm 
# V0 = 45.181 MeV 
# RSO = 6.861 fm 
# aSO = 0.662 fm 
# VSO = 27.855 MeV fm^2
# l = 3 
# two_j = 5 
# two_t = -1 
# Energy = -8.42206 MeV
# r 	 V_eff [2m/hbar/hbar]
0.1 	24941.5
0.10238 	23793.3
0.10476 	22722.5
0.10714 	21722.2
0.10952 	20786.4
0.1119 	19909.7
0.11428 	19087.2
0.11666 	18314.5
0.11904 	17587.7
0.12142 	16903.2
0.1238 	16257.8
0.12618 	15648.6
0.12856 	15072.9
0.13094 	14528.3
0.13332 	14012.7
0.1357 	13523.9
0.13808 	13060.1
0.14046 	12619.8
0.14284 	12201.2
0.14522 	11803.1
0.1476 	11424.1
0.14998 	11063
0.15236 	10718.7
0.15474 	10390.1
0.15712 	10076.4
0.1595 	9776.55
0.16188 	9489.87
0.16426 	9215.56
0.16664 	8952.92
0.16902 	8701.29
0.1714 	8460.08
0.17378 	8228.71
0.17616 	8006.65
0.17854 	7793.42
0.18092 	7588.54
0.1833 	7391.59
0.18568 	7202.17
0.18806 	7019.89
0.19044 	6844.41
0.19282 	6675.38
0.1952 	6512.49
0.19758 	6355.46
0.19996 	6204
0.20234 	6057.86
0.20472 	5916.78
0.2071 	5780.54
0.20948 	5648.91
0.21186 	5521.7
0.21424 	5398.7
0.21662 	5279.73
0.219 	5164.62
0.22138 	5053.21
0.22376 	4945.33
0.22614 	4840.84
0.22852 	4739.59
0.2309 	4641.46
0.23328 	4546.32
0.23566 	4454.05
0.23804 	4364.53
0.24042 	4277.65
0.2428 	4193.32
0.24518 	4111.43
0.24756 	4031.9
0.24994 	3954.62
0.25232 	3879.52
0.2547 	3806.52
0.25708 	3735.53
0.25946 	3666.49
0.26184 	3599.32
0.26422 	3533.96
0.2666 	3470.34
0.26898 	3408.4
0.27136 	3348.09
0.27374 	3289.34
0.27612 	3232.11
0.2785 	3176.33
0.28088 	3121.97
0.28326 	3068.97
0.28564 	3017.29
0.28802 	2966.89
0.2904 	2917.72
0.29278 	2869.75
0.29516 	2822.93
0.29754 	2777.23
0.29992 	2732.61
0.3023 	2689.04
0.30468 	2646.49
0.30706 	2604.93
0.30944 	2564.32
0.31182 	2524.64
0.3142 	2485.86
0.31658 	2447.94
0.31896 	2410.88
0.32134 	2374.63
0.32372 	2339.18
0.3261 	2304.5
0.32848 	2270.58
0.33086 	2237.38
0.33324 	2204.89
0.33562 	2173.09
0.338 	2141.96
0.34038 	2111.49
0.34276 	2081.64
0.34514 	2052.41
0.34752 	2023.78
0.3499 	1995.73
0.35228 	1968.24
0.35466 	1941.31
0.35704 	1914.92
0.35942 	1889.04
0.3618 	1863.68
0.36418 	1838.81
0.36656 	1814.43
0.36894 	1790.51
0.37132 	1767.06
0.3737 	1744.05
0.37608 	1721.47
0.37846 	1699.32
0.38084 	1677.59
0.38322 	1656.25
0.3856 	1635.32
0.38798 	1614.76
0.39036 	1594.58
0.39274 	1574.77
0.39512 	1555.31
0.3975 	1536.2
0.39988 	1517.44
0.40226 	1499
0.40464 	1480.89
0.40702 	1463.09
0.4094 	1445.61
0.41178 	1428.43
0.41416 	1411.54
0.41654 	1394.94
0.41892 	1378.62
0.4213 	1362.58
0.42368 	1346.81
0.42606 	1331.3
0.42844 	1316.05
